Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Down Smash,dsmash,,,,39,,,,5,22,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/dsmash.gif,https://i.fightcore.gg/beta/peach/dsmash.webm,https://i.fightcore.gg/png/peach/dsmash.png,False,739
Neutral Air,nair,17,8,,49,42,3,35,3,23,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/nair.gif,https://i.fightcore.gg/beta/peach/nair.webm,https://i.fightcore.gg/png/peach/nair.png,False,761
Forward Air,fair,25,12,,54,51,16,38,16,20,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/fair.gif,https://i.fightcore.gg/beta/peach/fair.webm,https://i.fightcore.gg/png/peach/fair.png,False,762
Back Air,bair,15,7,,44,38,6,22,6,22,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/bair.gif,https://i.fightcore.gg/beta/peach/bair.webm,https://i.fightcore.gg/png/peach/bair.png,False,763
Up Air,uair,15,7,,35,34,7,21,7,11,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/uair.gif,https://i.fightcore.gg/beta/peach/uair.webm,https://i.fightcore.gg/png/peach/uair.png,False,764
Down Air,dair,15,7,,39,36,12,39,12,31,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/dair.gif,https://i.fightcore.gg/beta/peach/dair.webm,https://i.fightcore.gg/png/peach/dair.png,False,765
Edge attack,edge,,,,0,,,,,,EdgeAttack,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/peach/edge.gif,https://i.fightcore.gg/beta/peach/edge.webm,,False,767
Pummel,pummel,,,,0,,,,,,Throw,,,0,http://meleeframedata.com/,,,,False,768
Forward throw,fthrow,,,,33,,,,14,14,Throw,,,0,http://meleeframedata.com/,,,,False,769
Back throw,bthrow,,,,49,,,,20,20,Throw,,,0,http://meleeframedata.com/,,,,False,770
Up throw,uthrow,,,,49,,,,20,24,Throw,,,0,http://meleeframedata.com/,,,,False,771
Down throw,dthrow,,,,64,,,,34,42,Throw,,,0,http://meleeframedata.com/,,,,False,772
Airdodge,airdodge,,,,49,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/airdodge.gif,https://i.fightcore.gg/beta/peach/airdodge.webm,https://i.fightcore.gg/png/peach/airdodge.png,False,1374
Roll forwards,rollforward,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/rollforward.gif,https://i.fightcore.gg/beta/peach/rollforward.webm,https://i.fightcore.gg/png/peach/rollforward.png,False,1446
Roll backwards,rollbackwards,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/rollbackwards.gif,https://i.fightcore.gg/beta/peach/rollbackwards.webm,https://i.fightcore.gg/png/peach/rollbackwards.png,False,1447
Spotdodge,spotdodge,,,,27,,,,2,18,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/spotdodge.gif,https://i.fightcore.gg/beta/peach/spotdodge.webm,https://i.fightcore.gg/png/peach/spotdodge.png,False,1448
Jab 1,jab1,,,,19,16,,,2,3,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/jab1.gif,https://i.fightcore.gg/beta/peach/jab1.webm,https://i.fightcore.gg/png/peach/jab1.png,False,1515
Jab 2,jab2,,,,19,16,,,2,3,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/jab2.gif,https://i.fightcore.gg/beta/peach/jab2.webm,https://i.fightcore.gg/png/peach/jab2.png,False,1516
Peach Bomber (Air),asideb,33,,,56,,,,31,41,Special,"additional 27 frames of lag if you don't land. if hit, 28 frames of lag from time of hit",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/asideb.gif,https://i.fightcore.gg/beta/peach/asideb.webm,https://i.fightcore.gg/png/peach/asideb.png,False,1562
Grab,grab,,,,30,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/grab.gif,https://i.fightcore.gg/beta/peach/grab.webm,https://i.fightcore.gg/png/peach/grab.png,False,1601
Dashgrab,dashgrab,,,,40,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/dashgrab.gif,https://i.fightcore.gg/beta/peach/dashgrab.webm,https://i.fightcore.gg/png/peach/dashgrab.png,False,1602
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 8
Distance: 15.4 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/peach/ftechroll.gif,https://i.fightcore.gg/beta/peach/ftechroll.webm,https://i.fightcore.gg/png/peach/ftechroll.png,False,1807
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 9
Distance: 15.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/peach/btechroll.gif,https://i.fightcore.gg/beta/peach/btechroll.webm,https://i.fightcore.gg/png/peach/btechroll.png,False,1808
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 17-19 (Behind), 25-27 (Front)
Invincible: 1-27",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1809
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 17-18 (Front), 25-26 (Behind)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1810
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 13 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1811
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 13 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1812
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 10
Distance: 13 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1813
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 3
Distance: 14.2 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1814
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/neutraltech.gif,https://i.fightcore.gg/beta/peach/neutraltech.webm,https://i.fightcore.gg/png/peach/neutraltech.png,False,1896
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1922
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1948
Peach Parasol (Air),aupb,30,,,40,,,,6,29,Special,"Frame data refers to peach rising, 11 hits total (no info on %s). can fast fall as soon as frame 56. Land lag with parasol closed is 4 frames.",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/peach/aupb.gif,https://i.fightcore.gg/beta/peach/aupb.webm,https://i.fightcore.gg/png/peach/aupb.png,True,1995
Vegetable (Air),adownb,,,,29,,,,29,29,Special,data refers to the turnip pull. will update this with all projectiles damage soon,,0,http://meleeframedata.com/,,,,True,1996
