Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Roll backwards,rollbackwards,,,,35,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/rollbackwards.gif,https://i.fightcore.gg/beta/mrgame&watch/rollbackwards.webm,https://i.fightcore.gg/png/mrgame&watch/rollbackwards.png,False,1404
Spotdodge,spotdodge,,,,32,,,,2,12,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/spotdodge.gif,https://i.fightcore.gg/beta/mrgame&watch/spotdodge.webm,https://i.fightcore.gg/png/mrgame&watch/spotdodge.png,False,1405
Airdodge,airdodge,,,,49,,,,0,,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/airdodge.gif,https://i.fightcore.gg/beta/mrgame&watch/airdodge.webm,https://i.fightcore.gg/png/mrgame&watch/airdodge.png,False,1406
Jab 1,jab1,,,,17,16,,,4,6,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/jab1.gif,https://i.fightcore.gg/beta/mrgame&watch/jab1.webm,https://i.fightcore.gg/png/mrgame&watch/jab1.png,False,1493
Grab,grab,,,,30,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/grab.gif,https://i.fightcore.gg/beta/mrgame&watch/grab.webm,https://i.fightcore.gg/png/mrgame&watch/grab.png,False,1583
Dashgrab,dashgrab,,,,40,,,,11,12,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/dashgrab.gif,https://i.fightcore.gg/beta/mrgame&watch/dashgrab.webm,https://i.fightcore.gg/png/mrgame&watch/dashgrab.png,False,1584
Rapid Jabs,rjab,,,,0,,,,,,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/mrgame&watch/rjab.gif,https://i.fightcore.gg/beta/mrgame&watch/rjab.webm,https://i.fightcore.gg/png/mrgame&watch/rjab.png,False,1626
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 7
Distance: 9.8 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/mrgame&watch/ftechroll.gif,https://i.fightcore.gg/beta/mrgame&watch/ftechroll.webm,https://i.fightcore.gg/png/mrgame&watch/ftechroll.png,False,1719
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 7
Distance: 9.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/mrgame&watch/btechroll.gif,https://i.fightcore.gg/beta/mrgame&watch/btechroll.webm,https://i.fightcore.gg/png/mrgame&watch/btechroll.png,False,1720
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 20-21 (Front), 33-34 (Behind)
Invincible: 1-34",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1721
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 20-21 (Front), 32-33 (Behind)
Invincible: 1-33",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1722
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 8.6 ft
Invincible: 1-21",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1723
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 8.8 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1724
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 8.4 ft
Invincible: 1-22",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1725
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 9 ft
Invincible: 1-24",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1726
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/neutraltech.gif,https://i.fightcore.gg/beta/mrgame&watch/neutraltech.webm,https://i.fightcore.gg/png/mrgame&watch/neutraltech.png,False,1883
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1909
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1935
Judgement (Air),asideb,,,,49,,,,16,29,Special,"The first hammer in a match cannot be a 1 or 2.
The second hammer in a match cannot be a 2.
Any number the hammer displays cannot be obtained again until after 2 more hammers.
A death (fall or SD) will reset the rules currently applied to #3.
So long as the forward B animation starts, it will count as the next number. In other words: If you input forward B on frame 1 and are hit on frame 2, it'll still count as the number coming out.

9 Hitbox is smaller than the other hitboxes check https://i.fightcore.gg/mrgame&watch/sideb9.gif",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/asideb.gif,https://i.fightcore.gg/beta/mrgame&watch/asideb.webm,,True,2009
Fire (Air),aupb,40,,,39,,,,1,37,Special,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/aupb.gif,https://i.fightcore.gg/beta/mrgame&watch/aupb.webm,https://i.fightcore.gg/png/mrgame&watch/aupb.png,True,2010
Oil Panic (Air),adownb,,,,49,,,,2,37,Special,"percent damage is max damage game & watch can do. absorb stats: active frames 5-37, ends frame 49. will loop every 32 frames until b is let go",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/mrgame&watch/adownb.gif,https://i.fightcore.gg/beta/mrgame&watch/adownb.webm,https://i.fightcore.gg/png/mrgame&watch/adownb.png,True,2011
