Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Blaster (Air),aneutralb,0,,,36,,,,10,44,Special,auto cancel upons landing,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/fox/aneutralb.gif,https://i.fightcore.gg/beta/fox/aneutralb.webm,https://i.fightcore.gg/png/fox/aneutralb.png,False,1553
Fox Illusion (Air),asideb,20,,,63,,,,22,25,Special,"shorten frames: 20-21 for shortest, 22 for middle, 23 for longest. can grab edge frame 29",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/fox/asideb.gif,https://i.fightcore.gg/beta/fox/asideb.webm,https://i.fightcore.gg/png/fox/asideb.png,False,1554
Grab,grab,,,,30,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/fox/grab.gif,https://i.fightcore.gg/beta/fox/grab.webm,https://i.fightcore.gg/png/fox/grab.png,False,1573
Dashgrab,dashgrab,,,,40,,,,12,13,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/fox/dashgrab.gif,https://i.fightcore.gg/beta/fox/dashgrab.webm,https://i.fightcore.gg/png/fox/dashgrab.png,False,1574
Rapid Jabs,rjab,,,,0,,,,,,Grounded,,,0,http://meleeframedata.com/,beta/fox/rjab.gif,https://i.fightcore.gg/beta/fox/rjab.webm,https://i.fightcore.gg/png/fox/rjab.png,False,1625
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 9
Distance: 12.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/fox/ftechroll.gif,https://i.fightcore.gg/beta/fox/ftechroll.webm,https://i.fightcore.gg/png/fox/ftechroll.png,False,1711
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 6
Distance: 12.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/fox/btechroll.gif,https://i.fightcore.gg/beta/fox/btechroll.webm,https://i.fightcore.gg/png/fox/btechroll.png,False,1712
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 17-19 (Front), 24-26 (Behind)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1713
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 19-20 (Behind), 25-26 (Front)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1714
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 6
Distance: 11 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1715
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 8
Distance: 11 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1716
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 11.2 ft
Invincible: 12-29 (Not a typo. If the roll takes you to an edge you will slip off unless an attack is timed on that exact frame)",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1717
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 11 ft
Invincible: 1-24",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1718
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/fox/neutraltech.gif,https://i.fightcore.gg/beta/fox/neutraltech.webm,https://i.fightcore.gg/png/fox/neutraltech.png,False,1901
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1927
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1953
Jump,jump,,,,0,,,,,,Unknown,"Jump squad: 3 frames
Can wall jump: true
Jump force: 3.68
Jump height: 27.62875
Short hop jump force: 2.1
Short hop jump height: 8.565706522",,0,https://www.ssbwiki.com/Jump#Super_Smash_Bros._Melee_2,,,,False,1994
Reflector (Air),adownb,,,,3,,,,1,1,Special,"able to be jump cancelled frames 4-21. reflects frames 4 to release+1. when landed, fox is in 5 frames of hitlag. normally has 19 frames endlag",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/fox/adownb.gif,https://i.fightcore.gg/beta/fox/adownb.webm,https://i.fightcore.gg/png/fox/adownb.png,True,2029
Fire Fox (Air),aupb,6,,,92,,,,20,72,Special,"7 hits frames 20-32 of 2% each, then strong hit frames 43-72. direction based on aim at frame 42. can grab edge before moving as early as frame 16. can grab edge after moving once hitbox is inactive. 3 frames LFS lag",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/fox/aupb.gif,https://i.fightcore.gg/beta/fox/aupb.webm,https://i.fightcore.gg/png/fox/aupb.png,True,2031
Forward Tilt (Up),uaft,,,,26,,,,5,8,Tilt,,,0,,https://i.fightcore.gg/beta/fox/uaft.gif,https://i.fightcore.gg/beta/fox/uaft.webm,https://i.fightcore.gg/png/fox/uaft.png,False,2042
Forward Tilt (Down),daft,,,,26,,,,5,8,Tilt,,,0,,https://i.fightcore.gg/beta/fox/daft.gif,https://i.fightcore.gg/beta/fox/daft.webm,https://i.fightcore.gg/png/fox/daft.png,False,2048
