Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Up Tilt,utilt,,,,23,23,,,5,11,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/utilt.gif,https://i.fightcore.gg/beta/falco/utilt.webm,https://i.fightcore.gg/png/falco/utilt.png,False,1344
Forward Tilt,ftilt,,,,26,,,,5,9,Tilt,all angles have the same stats,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/ftilt.gif,https://i.fightcore.gg/beta/falco/ftilt.webm,https://i.fightcore.gg/png/falco/ftilt.png,False,1346
Fire Bird,upb,6,,,84,,,,43,64,Special,"grabs edge starting at frame 16 (before moving), grabs edges during moving part as early as frame 65",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/upb.gif,https://i.fightcore.gg/beta/falco/upb.webm,https://i.fightcore.gg/png/falco/upb.png,False,1361
Reflector,downb,,,,3,,,,1,1,Special,"able to be jump cancelled frames 4-21. reflects frames 4 to release+1. when landed, falco is in 5 frames of hitlag. normally has 19 frames endlag",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/downb.gif,https://i.fightcore.gg/beta/falco/downb.webm,https://i.fightcore.gg/png/falco/downb.png,False,1362
Blaster,neutralb,,,,57,,,,23,122,Special,repeating shots come out every 24 frames. lasers last 99 frames,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/neutralb.gif,https://i.fightcore.gg/beta/falco/neutralb.webm,https://i.fightcore.gg/png/falco/neutralb.png,False,1363
Falco Phantasm,sideb,,,,59,,,,18,21,Special,"shorten frames: 16-17 for shortest, 18 for middle, 19 for longest",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/sideb.gif,https://i.fightcore.gg/beta/falco/sideb.webm,https://i.fightcore.gg/png/falco/sideb.png,False,1364
Dashattack,dattack,,,,39,36,,,4,17,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/dattack.gif,https://i.fightcore.gg/beta/falco/dattack.webm,https://i.fightcore.gg/png/falco/dattack.png,False,1365
Roll forwards,rollforward,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/rollforward.gif,https://i.fightcore.gg/beta/falco/rollforward.webm,https://i.fightcore.gg/png/falco/rollforward.png,False,1463
Roll backwards,rollbackwards,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/rollbackwards.gif,https://i.fightcore.gg/beta/falco/rollbackwards.webm,https://i.fightcore.gg/png/falco/rollbackwards.png,False,1464
Spotdodge,spotdodge,,,,22,,,,2,15,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/spotdodge.gif,https://i.fightcore.gg/beta/falco/spotdodge.webm,https://i.fightcore.gg/png/falco/spotdodge.png,False,1465
Airdodge,airdodge,,,,49,,,,0,,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/airdodge.gif,https://i.fightcore.gg/beta/falco/airdodge.webm,https://i.fightcore.gg/png/falco/airdodge.png,False,1466
Jab 1,jab1,,,,17,16,,,2,3,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/jab1.gif,https://i.fightcore.gg/beta/falco/jab1.webm,https://i.fightcore.gg/png/falco/jab1.png,False,1483
Jab 2,jab2,,,,19,18,,,2,3,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/jab2.gif,https://i.fightcore.gg/beta/falco/jab2.webm,https://i.fightcore.gg/png/falco/jab2.png,False,1484
Falco Phantasm (Air),asideb,20,,,59,,,,18,21,Special,"shorten frames: 16-17 for shortest, 18 for middle, 19 for longest",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/asideb.gif,https://i.fightcore.gg/beta/falco/asideb.webm,https://i.fightcore.gg/png/falco/asideb.png,False,1550
Fire Bird (Air),aupb,6,,,84,,,,43,64,Special,"grabs edge starting at frame 16 (before moving), grabs edges during moving part as early as frame 65",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/aupb.gif,https://i.fightcore.gg/beta/falco/aupb.webm,https://i.fightcore.gg/png/falco/aupb.png,False,1551
Blaster (Air),aneutralb,0,,,42,,,,13,112,Special,auto cancels upon landing,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/aneutralb.gif,https://i.fightcore.gg/beta/falco/aneutralb.webm,https://i.fightcore.gg/png/falco/aneutralb.png,False,1552
Grab,grab,,,,30,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/grab.gif,https://i.fightcore.gg/beta/falco/grab.webm,https://i.fightcore.gg/png/falco/grab.png,False,1577
Dashgrab,dashgrab,,,,40,,,,12,13,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/dashgrab.gif,https://i.fightcore.gg/beta/falco/dashgrab.webm,https://i.fightcore.gg/png/falco/dashgrab.png,False,1578
Rapid Jabs,rjab,,,,0,,,,,,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/rjab.gif,https://i.fightcore.gg/beta/falco/rjab.webm,https://i.fightcore.gg/png/falco/rjab.png,False,1627
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 9
Distance: 14.4 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/falco/ftechroll.gif,https://i.fightcore.gg/beta/falco/ftechroll.webm,https://i.fightcore.gg/png/falco/ftechroll.png,False,1703
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 6
Distance: 14.4 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/falco/btechroll.gif,https://i.fightcore.gg/beta/falco/btechroll.webm,https://i.fightcore.gg/png/falco/btechroll.png,False,1704
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 17-19 (Front), 24-26 (Behind)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1705
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 19-20 (Behind), 25-26 (Front)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1706
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 6
Distance: 12.4 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1707
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 8
Distance: 12.6 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1708
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 12.8 ft
Invincible: 12-29 (Not a typo. If the roll takes you to an edge you will slip off unless an attack is timed on that exact frame)",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1709
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 12.6 ft
Invincible: 1-24",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1710
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/neutraltech.gif,https://i.fightcore.gg/beta/falco/neutraltech.webm,https://i.fightcore.gg/png/falco/neutraltech.png,False,1902
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1928
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1954
Reflector (Air),adownb,,,,3,,,,1,1,Special,"able to be jump cancelled frames 4-21. reflects frames 4 to release+1. when landed, falco is in 5 frames of hitlag. normally has 19 frames endlag",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/falco/adownb.gif,https://i.fightcore.gg/beta/falco/adownb.webm,https://i.fightcore.gg/png/falco/adownb.png,True,2032
Forward Tilt (Up),uaft,,,,26,,,,5,9,Tilt,,,0,,https://i.fightcore.gg/beta/falco/uaft.gif,https://i.fightcore.gg/beta/falco/uaft.webm,https://i.fightcore.gg/png/falco/uaft.png,False,2043
Forward Tilt (Down),daft,,,,26,,,,5,9,Tilt,,,0,,https://i.fightcore.gg/beta/falco/daft.gif,https://i.fightcore.gg/beta/falco/daft.webm,https://i.fightcore.gg/png/falco/daft.png,False,2049
