Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Forward Air,fair,20,10,,49,40,10,37,10,26,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/fair.gif,https://i.fightcore.gg/beta/kirby/fair.webm,https://i.fightcore.gg/png/kirby/fair.png,False,1171
Back Air,bair,15,7,,43,36,6,27,6,20,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/bair.gif,https://i.fightcore.gg/beta/kirby/bair.webm,https://i.fightcore.gg/png/kirby/bair.png,False,1172
Up Air,uair,15,7,,39,36,11,16,11,13,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/uair.gif,https://i.fightcore.gg/beta/kirby/uair.webm,https://i.fightcore.gg/png/kirby/uair.png,False,1173
Down Air,dair,20,10,,59,55,18,47,18,34,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/dair.gif,https://i.fightcore.gg/beta/kirby/dair.webm,https://i.fightcore.gg/png/kirby/dair.png,False,1174
unknown_air,unknown_air,,,,0,,,,,,Air,,,0,http://meleeframedata.com/,,,,False,1175
Mewtwo Special,mewtwospecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/mewtwospecial.gif,https://i.fightcore.gg/beta/kirby/mewtwospecial.webm,,False,1176
Roy Special,royspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/royspecial.gif,https://i.fightcore.gg/beta/kirby/royspecial.webm,,False,1178
Jigglypuff Special,jigglypuffspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/jigglypuffspecial.gif,https://i.fightcore.gg/beta/kirby/jigglypuffspecial.webm,,False,1179
Sheik Special,sheikspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/sheikspecial.gif,https://i.fightcore.gg/beta/kirby/sheikspecial.webm,,False,1184
Ice Climbers Special,iceclimbersspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/iceclimbersspecial.gif,https://i.fightcore.gg/beta/kirby/iceclimbersspecial.webm,,False,1185
Young Link Special,younglinkspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/younglinkspecial.gif,https://i.fightcore.gg/beta/kirby/younglinkspecial.webm,,False,1186
Dr Mario Special,drmariospecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/drmariospecial.gif,https://i.fightcore.gg/beta/kirby/drmariospecial.webm,,False,1187
Falco Special,falcospecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/falcospecial.gif,https://i.fightcore.gg/beta/kirby/falcospecial.webm,,False,1188
Fox Special,foxspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/foxspecial.gif,https://i.fightcore.gg/beta/kirby/foxspecial.webm,,False,1189
Hammer Hit,sideb,,,,59,,,,22,28,Special,weak hit has 9 frames shieldstun,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/sideb.gif,https://i.fightcore.gg/beta/kirby/sideb.webm,https://i.fightcore.gg/png/kirby/sideb.png,False,1190
Final Cutter,upb,,,,34,,,,2,26,Special,"info descirbes the landing hitbox/lag. rising hit comes out frame 23, hits 23-24, 47-49, and 54-56m with 8%, 1%, 6% respectivley.",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/upb.gif,https://i.fightcore.gg/beta/kirby/upb.webm,https://i.fightcore.gg/png/kirby/upb.png,False,1191
Stone,downb,,,,78,,,,30,47,Special,can be stone anywhere from 17 to 150 frames. gretting out of stone has 31 frames of lag.,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/downb.gif,https://i.fightcore.gg/beta/kirby/downb.webm,,False,1192
Captain Falcon Special,captainfalconspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/captainfalconspecial.gif,https://i.fightcore.gg/beta/kirby/captainfalconspecial.webm,,False,1193
Ganondorf Special,ganondorfspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,,,,False,1194
Donkey Kong Special,donkeykongspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/donkeykongspecial.gif,https://i.fightcore.gg/beta/kirby/donkeykongspecial.webm,,False,1195
Zelda Special,zeldaspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/zeldaspecial.gif,https://i.fightcore.gg/beta/kirby/zeldaspecial.webm,,False,1196
Marth Special,marthspecial,,,,0,,,,,,KirbySpecial,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/kirby/marthspecial.gif,https://i.fightcore.gg/beta/kirby/marthspecial.webm,,False,1197
Roll forwards,rollforward,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/rollforward.gif,https://i.fightcore.gg/beta/kirby/rollforward.webm,https://i.fightcore.gg/png/kirby/rollforward.png,False,1395
Roll backwards,rollbackwards,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/rollbackwards.gif,https://i.fightcore.gg/beta/kirby/rollbackwards.webm,https://i.fightcore.gg/png/kirby/rollbackwards.png,False,1396
Spotdodge,spotdodge,,,,22,,,,2,15,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/spotdodge.gif,https://i.fightcore.gg/beta/kirby/spotdodge.webm,https://i.fightcore.gg/png/kirby/spotdodge.png,False,1398
Airdodge,airdodge,,,,49,,,,0,,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/airdodge.gif,https://i.fightcore.gg/beta/kirby/airdodge.webm,https://i.fightcore.gg/png/kirby/airdodge.png,False,1424
Jab 1,jab1,,,,17,16,,,3,4,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/jab1.gif,https://i.fightcore.gg/beta/kirby/jab1.webm,https://i.fightcore.gg/png/kirby/jab1.png,False,1497
Jab 2,jab2,,,,19,16,,,2,3,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/jab2.gif,https://i.fightcore.gg/beta/kirby/jab2.webm,https://i.fightcore.gg/png/kirby/jab2.png,False,1498
Rapid Jabs,rjab,,,,19,,,,2,3,Grounded,final hit end lag = 9 frames,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/rjab.gif,https://i.fightcore.gg/beta/kirby/rjab.webm,https://i.fightcore.gg/png/kirby/rjab.png,False,1499
Hammer Spin (Air),asideb,16,,,69,,,,7,46,Special,6 strong hitboxes followed by 6 weak hitboxes,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/asideb.gif,https://i.fightcore.gg/beta/kirby/asideb.webm,https://i.fightcore.gg/png/kirby/asideb.png,False,1558
Grab,grab,,,,30,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/grab.gif,https://i.fightcore.gg/beta/kirby/grab.webm,https://i.fightcore.gg/png/kirby/grab.png,False,1589
Dashgrab,dashgrab,,,,40,,,,11,12,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/dashgrab.gif,https://i.fightcore.gg/beta/kirby/dashgrab.webm,https://i.fightcore.gg/png/kirby/dashgrab.png,False,1590
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 10
Distance: 12.4 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/kirby/ftechroll.gif,https://i.fightcore.gg/beta/kirby/ftechroll.webm,https://i.fightcore.gg/png/kirby/ftechroll.png,False,1751
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 10
Distance: 14.4 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/kirby/btechroll.gif,https://i.fightcore.gg/beta/kirby/btechroll.webm,https://i.fightcore.gg/png/kirby/btechroll.png,False,1752
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 19-20 (Behind), 24-25 (Front)
Invincible: 1-15 (Probably a programming error on this animation and should have been 25)",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1753
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 20-21 (Behind), 24 (Front), 26-27 (Front)
Invincible: 1-27",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1754
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 15
Distance: 9 ft
Invincible: 1-18",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1755
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 17 (You'd see him spinning forwards at 13)
Distance: 8.8 ft
Invincible: 1-23",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1756
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 8.8 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1757
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 18 (You'd see him spinning backwards at 11)
Distance: 9.4 ft
Invincible: 1-28 (If the roll takes you to an edge you will slip off unless an attack is timed on that exact frame)",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1758
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/neutraltech.gif,https://i.fightcore.gg/beta/kirby/neutraltech.webm,https://i.fightcore.gg/png/kirby/neutraltech.png,False,1887
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1913
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1939
Final Cutter (Air),aupb,,,,34,,,,2,26,Special,"info descirbes the landing hitbox/lag. rising hit comes out frame 23, hits 23-24, 47-49, and 54-56m with 8%, 1%, 6% respectivley.",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/aupb.gif,https://i.fightcore.gg/beta/kirby/aupb.webm,https://i.fightcore.gg/png/kirby/aupb.png,True,2024
Stone (Air),adownb,,,,78,,,,30,47,Special,can be stone anywhere from 17 to 150 frames. gretting out of stone has 31 frames of lag.,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/adownb.gif,https://i.fightcore.gg/beta/kirby/adownb.webm,https://i.fightcore.gg/png/kirby/adownb.png,True,2025
Forward Tilt (Up),uaft,,,,32,28,,,5,8,Tilt,,,0,,https://i.fightcore.gg/beta/kirby/uaft.gif,https://i.fightcore.gg/beta/kirby/uaft.webm,https://i.fightcore.gg/png/kirby/uaft.png,False,2039
Forward Tilt (Down),daft,,,,32,28,,,5,8,Tilt,,,0,,https://i.fightcore.gg/beta/kirby/daft.gif,https://i.fightcore.gg/beta/kirby/daft.webm,https://i.fightcore.gg/png/kirby/daft.png,False,2045
Swallow (air),aneutralb,,,,79,,,,17,60,Special,damage is based off character weight. Information on each ability kirby can obtain is listed here: https://smashboards.com/threads/kirby-hitboxes-and-frame-data.322531/,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/kirby/aneutralb.gif,https://i.fightcore.gg/beta/kirby/aneutralb.webm,https://i.fightcore.gg/png/kirby/aneutralb.png,True,2051
