Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Down Tilt,dtilt,,,,31,30,,,5,7,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/dtilt.gif,https://i.fightcore.gg/beta/zelda/dtilt.webm,https://i.fightcore.gg/png/zelda/dtilt.png,False,1145
Forward Smash,fsmash,,,,39,,,,16,24,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/fsmash.gif,https://i.fightcore.gg/beta/zelda/fsmash.webm,https://i.fightcore.gg/png/zelda/fsmash.png,False,1146
Up Smash,usmash,,,,56,51,,,5,34,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/usmash.gif,https://i.fightcore.gg/beta/zelda/usmash.webm,https://i.fightcore.gg/png/zelda/usmash.png,False,1147
Down Smash,dsmash,,,,39,32,,,4,16,Grounded,"front hit active frames 4-7, back hit frames 13-16",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/dsmash.gif,https://i.fightcore.gg/beta/zelda/dsmash.webm,https://i.fightcore.gg/png/zelda/dsmash.png,False,1148
Neutral Air,nair,18,9,,49,42,6,37,6,31,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/nair.gif,https://i.fightcore.gg/beta/zelda/nair.webm,https://i.fightcore.gg/png/zelda/nair.png,False,1149
Forward Air,fair,18,9,,39,36,8,24,8,11,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/fair.gif,https://i.fightcore.gg/beta/zelda/fair.webm,https://i.fightcore.gg/png/zelda/fair.png,False,1150
Back Air,bair,18,9,,35,33,5,25,5,8,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/bair.gif,https://i.fightcore.gg/beta/zelda/bair.webm,https://i.fightcore.gg/png/zelda/bair.png,False,1151
Up Air,uair,25,12,,54,,14,44,14,16,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/uair.gif,https://i.fightcore.gg/beta/zelda/uair.webm,https://i.fightcore.gg/png/zelda/uair.png,False,1152
Down Air,dair,24,12,,43,43,1,39,14,17,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/dair.gif,https://i.fightcore.gg/beta/zelda/dair.webm,https://i.fightcore.gg/png/zelda/dair.png,False,1153
Pummel,pummel,,,,0,,,,,,Throw,,,0,http://meleeframedata.com/,,,,False,1155
Transform,downb,,,,69,,,,34,43,Special,"invulnerable frames 34-43, shiek comes out frame 44",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/downb.gif,https://i.fightcore.gg/beta/zelda/downb.webm,https://i.fightcore.gg/png/zelda/downb.png,False,1371
Roll backwards,rollbackwards,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/rollbackwards.gif,https://i.fightcore.gg/beta/zelda/rollbackwards.webm,https://i.fightcore.gg/png/zelda/rollbackwards.png,False,1439
Spotdodge,spotdodge,,,,32,,,,3,20,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/spotdodge.gif,https://i.fightcore.gg/beta/zelda/spotdodge.webm,https://i.fightcore.gg/png/zelda/spotdodge.png,False,1440
Airdodge,airdodge,,,,49,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/airdodge.gif,https://i.fightcore.gg/beta/zelda/airdodge.webm,https://i.fightcore.gg/png/zelda/airdodge.png,False,1441
Roll forwards,rollforward,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/rollforward.gif,https://i.fightcore.gg/beta/zelda/rollforward.webm,https://i.fightcore.gg/png/zelda/rollforward.png,False,1449
Jab 1,jab1,,,,29,27,,,11,15,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/jab1.gif,https://i.fightcore.gg/beta/zelda/jab1.webm,https://i.fightcore.gg/png/zelda/jab1.png,False,1531
Din's Fire (Air),asideb,,,,77,,,,60,62,Special,"listed is the fastest din's fuire can be activated. can be detonated as late as frame 98. upon detonation, hitbox comes out frames 23-26. hitbox is larger the longer its charged",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/asideb.gif,https://i.fightcore.gg/beta/zelda/asideb.webm,https://i.fightcore.gg/png/zelda/asideb.png,False,1570
Grab,grab,,,,30,,,,12,13,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/zelda/grab.gif,https://i.fightcore.gg/beta/zelda/grab.webm,,False,1617
Dashgrab,dashgrab,,,,40,,,,12,13,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/melee/moves/zelda/dashgrab.gif,https://i.fightcore.gg/beta/zelda/dashgrab.webm,,False,1618
Farores Wind (Air),aupb,30,,,114,,,,10,11,Special,invulnerable frames 33-53. aim at frame 33,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/aupb.gif,https://i.fightcore.gg/beta/zelda/aupb.webm,https://i.fightcore.gg/png/zelda/aupb.png,False,1662
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 8
Distance: 16.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/zelda/ftechroll.gif,https://i.fightcore.gg/beta/zelda/ftechroll.webm,https://i.fightcore.gg/png/zelda/ftechroll.png,False,1871
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 9
Distance: 16.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/zelda/btechroll.gif,https://i.fightcore.gg/beta/zelda/btechroll.webm,https://i.fightcore.gg/png/zelda/btechroll.png,False,1872
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 17-19 (Behind), 25-27 (Front)
Invincible: 1-27",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1873
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 17-18 (Front), 25-26 (Behind)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1874
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 14.4 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1875
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 14.4 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1876
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 10
Distance: 14.4 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1877
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 3
Distance: 15.6 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1878
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/neutraltech.gif,https://i.fightcore.gg/beta/zelda/neutraltech.webm,https://i.fightcore.gg/png/zelda/neutraltech.png,False,1904
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1930
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1956
Transform (Air),adownb,,,,69,,,,34,43,Special,"invulnerable frames 34-43, shiek comes out frame 44",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/zelda/adownb.gif,https://i.fightcore.gg/beta/zelda/adownb.webm,https://i.fightcore.gg/png/zelda/adownb.png,True,2037
Forward Tilt (Up),uaft,,,,37,37,,,12,14,Tilt,,,0,,https://i.fightcore.gg/beta/zelda/uaft.gif,https://i.fightcore.gg/beta/zelda/uaft.webm,https://i.fightcore.gg/png/zelda/uaft.png,False,2044
Forward Tilt (Down),daft,,,,37,37,,,12,14,Tilt,,,0,,https://i.fightcore.gg/beta/zelda/daft.gif,https://i.fightcore.gg/beta/zelda/daft.webm,https://i.fightcore.gg/png/zelda/daft.png,False,2050
