Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Down Smash,dsmash,,,,49,45,,,19,32,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/dsmash.gif,https://i.fightcore.gg/beta/captainfalcon/dsmash.webm,https://i.fightcore.gg/png/captainfalcon/dsmash.png,False,1101
Neutral Air,nair,15,7,,44,,4,33,7,29,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/nair.gif,https://i.fightcore.gg/beta/captainfalcon/nair.webm,https://i.fightcore.gg/png/captainfalcon/nair.png,False,1102
Forward Air,fair,19,9,,39,36,7,34,14,30,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/fair.gif,https://i.fightcore.gg/beta/captainfalcon/fair.webm,https://i.fightcore.gg/png/captainfalcon/fair.png,False,1103
Back Air,bair,18,9,,35,29,7,20,10,17,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/bair.gif,https://i.fightcore.gg/beta/captainfalcon/bair.webm,https://i.fightcore.gg/png/captainfalcon/bair.png,False,1104
Up Air,uair,15,7,,33,30,1,21,6,13,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/uair.gif,https://i.fightcore.gg/beta/captainfalcon/uair.webm,https://i.fightcore.gg/png/captainfalcon/uair.png,False,1105
Down Air,dair,24,12,,44,38,4,35,16,20,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/dair.gif,https://i.fightcore.gg/beta/captainfalcon/dair.webm,https://i.fightcore.gg/png/captainfalcon/dair.png,False,1106
Edge attack,edge,,,,0,,,,,,EdgeAttack,,,0,http://meleeframedata.com/,,,,False,1108
Pummel,pummel,,,,0,,,,,,Throw,,,0,http://meleeframedata.com/,,,,False,1109
Falcon Dive,upb,,,,64,,,,13,33,Special,"can grab ledge 5 frames after active end. if grabbed, hit is active frames 2-6 and hit animation takes a total of 79 frames",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/upb.gif,https://i.fightcore.gg/beta/captainfalcon/upb.webm,https://i.fightcore.gg/png/captainfalcon/upb.png,False,1110
Forward throw,fthrow,,,,39,,,,11,17,Throw,,,0,http://meleeframedata.com/,,,,False,1111
Back throw,bthrow,,,,49,,,,12,19,Throw,,,0,http://meleeframedata.com/,,,,False,1112
Down throw,dthrow,,,,39,,,,0,0,Throw,,,0,http://meleeframedata.com/,,,,False,1113
Roll backwards,rollbackwards,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/rollbackwards.gif,https://i.fightcore.gg/beta/captainfalcon/rollbackwards.webm,https://i.fightcore.gg/png/captainfalcon/rollbackwards.png,False,1471
Roll forwards,rollforward,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/rollforward.gif,https://i.fightcore.gg/beta/captainfalcon/rollforward.webm,https://i.fightcore.gg/png/captainfalcon/rollforward.png,False,1472
Spotdodge,spotdodge,,,,32,,,,3,20,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/spotdodge.gif,https://i.fightcore.gg/beta/captainfalcon/spotdodge.webm,https://i.fightcore.gg/png/captainfalcon/spotdodge.png,False,1473
Airdodge,airdodge,,,,49,,,,0,,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/airdodge.gif,https://i.fightcore.gg/beta/captainfalcon/airdodge.webm,https://i.fightcore.gg/png/captainfalcon/airdodge.png,False,1474
Jab 1,jab1,,,,21,16,,,3,5,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/jab1.gif,https://i.fightcore.gg/beta/captainfalcon/jab1.webm,https://i.fightcore.gg/png/captainfalcon/jab1.png,False,1478
Jab 2,jab2,,,,19,18,,,4,6,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/jab2.gif,https://i.fightcore.gg/beta/captainfalcon/jab2.webm,https://i.fightcore.gg/png/captainfalcon/jab2.png,False,1479
Jab 3,jab3,,,,31,22,,,5,11,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/jab3.gif,https://i.fightcore.gg/beta/captainfalcon/jab3.webm,https://i.fightcore.gg/png/captainfalcon/jab3.png,False,1480
Falcon Kick (Air),adownb,45,,,57,,,,15,29,Special,"can also do 11% damage. landing lag only occurs if ground hitbox is activated, which is also the weak hitbox",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/adownb.gif,https://i.fightcore.gg/beta/captainfalcon/adownb.webm,https://i.fightcore.gg/png/captainfalcon/adownb.png,False,1485
Falcon Punch (Air),aneutralb,,,,99,65,,,52,56,Special,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/aneutralb.gif,https://i.fightcore.gg/beta/captainfalcon/aneutralb.webm,https://i.fightcore.gg/png/captainfalcon/aneutralb.png,False,1540
Raptor Boost (Air),asideb,20,,,79,,,,15,34,Special,"once side b collides with a player, the punch hitbox starts, active frames 3-7, with 45 frames endlag",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/asideb.gif,https://i.fightcore.gg/beta/captainfalcon/asideb.webm,https://i.fightcore.gg/png/captainfalcon/asideb.png,False,1541
Falcon Dive (Air),aupb,,,,64,,,,13,33,Special,"can grab ledge 5 frames after active end. if grabbed, hit is active frames 2-6 and hit animation takes a total of 79 frames",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/aupb.gif,https://i.fightcore.gg/beta/captainfalcon/aupb.webm,https://i.fightcore.gg/png/captainfalcon/aupb.png,False,1542
Grab,grab,,,,30,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/grab.gif,https://i.fightcore.gg/beta/captainfalcon/grab.webm,https://i.fightcore.gg/png/captainfalcon/grab.png,False,1571
Dashgrab,dashgrab,,,,40,,,,11,12,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/dashgrab.gif,https://i.fightcore.gg/beta/captainfalcon/dashgrab.webm,https://i.fightcore.gg/png/captainfalcon/dashgrab.png,False,1572
Rapid Jabs,rjab,,,,0,,,,,,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/rjab.gif,https://i.fightcore.gg/beta/captainfalcon/rjab.webm,https://i.fightcore.gg/png/captainfalcon/rjab.png,False,1624
Forward Tilt (Up),uaft,,,,29,,,,9,11,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/uaft.gif,https://i.fightcore.gg/beta/captainfalcon/uaft.webm,https://i.fightcore.gg/png/captainfalcon/uaft.png,False,1628
Forward Tilt (Down),daft,,,,29,,,,9,11,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/daft.gif,https://i.fightcore.gg/beta/captainfalcon/daft.webm,https://i.fightcore.gg/png/captainfalcon/daft.png,False,1629
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 11
Distance: 16.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/captainfalcon/ftechroll.gif,https://i.fightcore.gg/beta/captainfalcon/ftechroll.webm,https://i.fightcore.gg/png/captainfalcon/ftechroll.png,False,1679
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 8
Distance: 13.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/captainfalcon/btechroll.gif,https://i.fightcore.gg/beta/captainfalcon/btechroll.webm,https://i.fightcore.gg/png/captainfalcon/btechroll.png,False,1680
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 19-20 (Both Sides), 28-29 (Both Sides)
Invincible: 1-29",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1681
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 20-21 (Behind), 26-27 (Front)
Invincible: 1-27",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1682
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 11 ft
Invincible: 1-23",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1683
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 10
Distance: 11 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1684
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 5
Distance: 11 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1685
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 15
Distance: 11 ft
Invincible: 1-25",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1686
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/captainfalcon/neutraltech.gif,https://i.fightcore.gg/beta/captainfalcon/neutraltech.webm,https://i.fightcore.gg/png/captainfalcon/neutraltech.png,False,1879
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1905
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1931
