Name,NormalizedName,LandLag,LCanceledLandLag,LandingFallSpecialLag,TotalFrames,IASA,AutoCancelBefore,AutoCancelAfter,Start,End,Type,Notes,Percent,CharacterId,Source,GifUrl,WebmUrl,PngUrl,IsInterpolated,Id
Neutral Air,nair,18,9,,45,,3,35,3,31,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/nair.gif,https://i.fightcore.gg/beta/drmario/nair.webm,https://i.fightcore.gg/png/drmario/nair.png,False,1349
Forward Air,fair,25,12,,74,60,3,42,18,22,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/fair.gif,https://i.fightcore.gg/beta/drmario/fair.webm,https://i.fightcore.gg/png/drmario/fair.png,False,1350
Back Air,bair,18,9,,28,,6,18,6,16,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/bair.gif,https://i.fightcore.gg/beta/drmario/bair.webm,https://i.fightcore.gg/png/drmario/bair.png,False,1351
Up Air,uair,18,9,,33,30,2,15,4,9,Air,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/uair.gif,https://i.fightcore.gg/beta/drmario/uair.webm,https://i.fightcore.gg/png/drmario/uair.png,False,1352
Down Air,dair,24,12,,38,38,6,35,10,32,Air,"Move active in frame windows 10-11, 13-14, 16-17, 19-20, 22-23, 25-26, 28-29",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/dair.gif,https://i.fightcore.gg/beta/drmario/dair.webm,https://i.fightcore.gg/png/drmario/dair.png,False,1353
Edge attack,edge,,,,0,,,,,,EdgeAttack,,,0,http://meleeframedata.com/,,,,False,1355
Pummel,pummel,,,,0,,,,,,Throw,,,0,http://meleeframedata.com/,,,,False,1356
Forward throw,fthrow,,,,27,,,,0,0,Throw,,,0,http://meleeframedata.com/,,,,False,1357
Back throw,bthrow,,,,66,,,,0,0,Throw,,,0,http://meleeframedata.com/,,,,False,1358
Up throw,uthrow,,,,39,,,,0,0,Throw,,,0,http://meleeframedata.com/,,,,False,1359
Down throw,dthrow,,,,39,,,,0,0,Throw,,,0,http://meleeframedata.com/,,,,False,1360
Roll backwards,rollbackwards,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/rollbackwards.gif,https://i.fightcore.gg/beta/drmario/rollbackwards.webm,https://i.fightcore.gg/png/drmario/rollbackwards.png,False,1407
Roll forwards,rollforward,,,,31,,,,4,19,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/rollforward.gif,https://i.fightcore.gg/beta/drmario/rollforward.webm,https://i.fightcore.gg/png/drmario/rollforward.png,False,1408
Spotdodge,spotdodge,,,,22,,,,2,15,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/spotdodge.gif,https://i.fightcore.gg/beta/drmario/spotdodge.webm,https://i.fightcore.gg/png/drmario/spotdodge.png,False,1409
Airdodge,airdodge,,,,48,,,,0,,Dodge,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/airdodge.gif,https://i.fightcore.gg/beta/drmario/airdodge.webm,https://i.fightcore.gg/png/drmario/airdodge.png,False,1410
Jab 1,jab1,,,,15,,,,2,3,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/jab1.gif,https://i.fightcore.gg/beta/drmario/jab1.webm,https://i.fightcore.gg/png/drmario/jab1.png,False,1490
Jab 2,jab2,,,,17,,,,2,3,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/jab2.gif,https://i.fightcore.gg/beta/drmario/jab2.webm,https://i.fightcore.gg/png/drmario/jab2.png,False,1491
Jab 3,jab3,,,,21,,,,4,8,Grounded,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/jab3.gif,https://i.fightcore.gg/beta/drmario/jab3.webm,https://i.fightcore.gg/png/drmario/jab3.png,False,1492
Dr. Tornado (Air),adownb,,,,79,,,,8,39,Special,"6 hits, one 3%, three 2%, another 3%, then one last 4% hit",,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/adownb.gif,https://i.fightcore.gg/beta/drmario/adownb.webm,https://i.fightcore.gg/png/drmario/adownb.png,False,1546
Megavitamins (Air),aneutralb,,,,43,,,,14,89,Special,may start fast falling at frame 10,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/aneutralb.gif,https://i.fightcore.gg/beta/drmario/aneutralb.webm,https://i.fightcore.gg/png/drmario/aneutralb.png,False,1547
Super Sheet (Air),asideb,,,,35,,,,12,14,Special,reflects frames 6-33,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/asideb.gif,https://i.fightcore.gg/beta/drmario/asideb.webm,https://i.fightcore.gg/png/drmario/asideb.png,False,1548
Super Jump Punch (Air),aupb,30,,,37,,,,3,21,Special,Cancel info listed here (also applies for grounded up-b): https://smashboards.com/threads/up-b-cancel-frame-and-hitbox-data-complete-with-gifs-and-now-oos-data.378468/,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/aupb.gif,https://i.fightcore.gg/beta/drmario/aupb.webm,https://i.fightcore.gg/png/drmario/aupb.png,False,1549
Grab,grab,,,,30,,,,7,8,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/grab.gif,https://i.fightcore.gg/beta/drmario/grab.webm,https://i.fightcore.gg/png/drmario/grab.png,False,1581
Dashgrab,dashgrab,,,,40,,,,11,12,Throw,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/dashgrab.gif,https://i.fightcore.gg/beta/drmario/dashgrab.webm,https://i.fightcore.gg/png/drmario/dashgrab.png,False,1582
Forward Tilt (Up),uaft,,,,29,,,,4,8,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/uaft.gif,https://i.fightcore.gg/beta/drmario/uaft.webm,https://i.fightcore.gg/png/drmario/uaft.png,False,1644
Forward Tilt (Down),daft,,,,29,,,,4,8,Tilt,,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/daft.gif,https://i.fightcore.gg/beta/drmario/daft.webm,https://i.fightcore.gg/png/drmario/daft.png,False,1645
Tech-Roll Forward,ftechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 9
Distance: 14.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/drmario/ftechroll.gif,https://i.fightcore.gg/beta/drmario/ftechroll.webm,https://i.fightcore.gg/png/drmario/ftechroll.png,False,1687
Tech-Roll Backward,btechroll,,,,40,,,,,,Tech,"Horizontal Movement At: 10
Distance: 14.6 ft
Invincible: 1-20",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,https://i.fightcore.gg/beta/drmario/btechroll.gif,https://i.fightcore.gg/beta/drmario/btechroll.webm,https://i.fightcore.gg/png/drmario/btechroll.png,False,1688
Getup-Attack (Back),bgetup,,,,49,,,,,,Tech,"Hit: 20-21 (Behind), 24-25 (Front)
Invincible: 1-25",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1689
Getup-Attack (Stomach),fgetup,,,,49,,,,,,Tech,"Hit: 19-20 (Behind), 25-26 (Front)
Invincible: 1-26",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1690
Getup-Roll Forward (Back),fgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 6
Distance: 12.6 ft
Invincible: 1-21",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1691
Getup-Roll Forward (Stomach),fgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 6
Distance: 12.4 ft
Invincible: 1-19",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1692
Getup-Roll Backward (Back),bgetuprollback,,,,35,,,,,,Tech,"Horizontal Movement At: 12
Distance: 12.4 ft
Invincible: 1-22",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1693
Getup-Roll Backward (Stomach),bgetuprollstomach,,,,35,,,,,,Tech,"Horizontal Movement At: 11
Distance: 12.4 ft
Invincible: 1-24",,0,https://smashboards.com/threads/detailed-throws-techs-and-getups-frame-data.206469/,,,,False,1694
Tech-Neutral,neutraltech,,,,26,,,,,,Tech,Invincible: 1-20,,0,http://meleeframedata.com/,https://i.fightcore.gg/beta/drmario/neutraltech.gif,https://i.fightcore.gg/beta/drmario/neutraltech.webm,https://i.fightcore.gg/png/drmario/neutraltech.png,False,1891
Tech-Wall,walltech,,,,31,6,,,,,Tech,"Invincible: 1-14
Input an upwards direction anywhere on 1-4 for walljump tech on 6)",,0,http://meleeframedata.com/,,,,False,1917
Tech-Wall Jump,walltechjump,,,,40,1,,,,,Tech,,,0,http://meleeframedata.com/,,,,False,1943
